交易币对,买入时间,买入价格,买入数量,卖出时间,卖出价格,卖出数量,USDT Value,Fees,PnL,总资金,PnL Ratio,单笔收益率
COMP_USDT,2023-07-02 10:00:00+00:00,61.52,1167.762982903239,2023-07-05 00:00:00+00:00,64.23,1167.762982903239,71840.77870820726,146.8461951000823,3017.79,695325.07,0.43%,4.20%
LINK_USDT,2023-07-02 12:00:00+00:00,6.456,11126.641051786932,2023-07-05 00:00:00+00:00,6.488,11126.641051786932,71833.59463033643,144.02324177433005,212.03,695537.09,0.03%,0.30%
DOT_USDT,2023-07-02 15:00:00+00:00,5.345,13438.05636499035,2023-07-05 00:00:00+00:00,5.334,13438.05636499035,71826.41127087342,143.50500392173194,-291.32,695245.77,-0.04%,-0.41%
FLOW_USDT,2023-07-03 01:00:00+00:00,0.743,98261.56259565304,2023-07-06 00:00:00+00:00,0.635,98261.56259565304,73008.3410085702,135.4044332568099,-10747.65,684498.12,-1.57%,-14.72%
LTC_USDT,2023-07-03 01:00:00+00:00,113.57,642.9131159005678,2023-07-06 00:00:00+00:00,101.81,642.9131159005678,73015.64257282749,138.47062690266432,-7699.13,676798.99,-1.14%,-10.54%
MKR_USDT,2023-07-03 02:00:00+00:00,904.0,80.75336302485547,2023-07-06 00:00:00+00:00,920.0,80.75336302485547,73001.04017446935,147.29413415733637,1144.76,677943.75,0.17%,1.57%
ETH_USDT,2023-07-03 07:00:00+00:00,1966.83,37.11237883825847,2023-07-06 00:00:00+00:00,1904.49,37.11237883825847,72993.74007045191,143.67389444412677,-2457.26,675486.49,-0.36%,-3.37%
PEPE_USDT,2023-07-03 10:00:00+00:00,1.81e-06,36227877567.47907,2023-07-06 00:00:00+00:00,1.65e-06,36227877567.47907,65572.45839713712,125.3484563834719,-5921.81,669564.68,-0.88%,-9.03%
MDT_USDT,2023-07-04 01:00:00+00:00,0.07323,969249.8264757196,2023-07-07 00:00:00+00:00,0.05314,969249.8264757196,70978.16479281694,122.48410057173668,-19594.71,649969.97,-3.01%,-27.61%
STORJ_USDT,2023-07-05 02:00:00+00:00,0.4891,145750.2898557555,2023-07-08 00:00:00+00:00,0.3618,145750.2898557555,71286.46676845,124.01892163826233,-18678.03,631291.94,-2.96%,-26.20%
SOL_USDT,2023-07-06 18:00:00+00:00,20.76,3308.3224630968075,2023-07-09 00:00:00+00:00,21.96,3308.3224630968075,68680.77433388973,141.33153562349563,3828.66,635120.59,0.60%,5.57%
XVG_USDT,2023-07-07 04:00:00+00:00,0.009254,7210020.830072263,2023-07-10 00:00:00+00:00,0.008087,7210020.830072263,66721.53276148872,125.02897121428312,-8539.12,626581.47,-1.36%,-12.80%
TRX_USDT,2023-07-09 00:00:00+00:00,0.08019,813616.6578414326,2023-07-12 00:00:00+00:00,0.07714,813616.6578414326,65243.91979230448,128.0063087781926,-2609.54,623971.93,-0.42%,-4.00%
BEL_USDT,2023-07-09 00:00:00+00:00,0.7716,84548.20554733704,2023-07-12 00:00:00+00:00,0.6982,84548.20554733704,65237.39540032526,124.26895251347598,-6330.11,617641.82,-1.02%,-9.70%
WAVES_USDT,2023-07-10 01:00:00+00:00,2.187,29439.246221339967,2023-07-13 00:00:00+00:00,2.011,29439.246221339967,64383.6314860705,123.58595563718518,-5304.89,612336.93,-0.87%,-8.24%
MATIC_USDT,2023-07-10 17:00:00+00:00,0.7303,88151.70905507587,2023-07-13 00:00:00+00:00,0.7199,88151.70905507587,64377.193122921904,127.83760847167103,-1044.62,611292.32,-0.17%,-1.62%
EUR_USDT,2023-07-10 20:00:00+00:00,1.0984,58604.11089185143,2023-07-13 00:00:00+00:00,1.1101,58604.11089185143,64370.75540360961,129.42717890465389,556.24,611848.56,0.09%,0.86%
SOL_USDT,2023-07-12 12:00:00+00:00,22.35,2840.4206722192507,2023-07-15 00:00:00+00:00,27.68,2840.4206722192507,63483.40202410026,142.10624623112912,14997.34,626845.89,2.39%,23.62%
COMP_USDT,2023-07-12 23:00:00+00:00,70.9,895.3040011833265,2023-07-15 00:00:00+00:00,66.76,895.3040011833265,63477.05368389785,123.24754880289673,-3829.81,623016.09,-0.61%,-6.03%
EUR_USDT,2023-07-13 02:00:00+00:00,1.1106,56645.68013781737,2023-07-16 00:00:00+00:00,1.1168,56645.68013781737,62910.69236105997,126.1725879389744,225.03,623241.12,0.04%,0.36%
MATIC_USDT,2023-07-13 09:00:00+00:00,0.7598,82790.73610400615,2023-07-16 00:00:00+00:00,0.7968,82790.73610400615,62904.40129182387,128.87205981949597,2934.39,626175.50,0.47%,4.66%
ADA_USDT,2023-07-13 15:00:00+00:00,0.3112,202094.5406189252,2023-07-16 00:00:00+00:00,0.3256,202094.5406189252,62891.821040609524,128.69380346613156,2781.47,628956.97,0.44%,4.42%
XRP_USDT,2023-07-13 15:00:00+00:00,0.5905,106516.69915612988,2023-07-16 00:00:00+00:00,0.7204,106516.69915612988,62898.1108516947,139.63274092377068,13696.89,642653.86,2.13%,21.78%
ETH_USDT,2023-07-13 17:00:00+00:00,1989.02,31.61633963384253,2023-07-16 00:00:00+00:00,1933.48,31.61633963384253,62885.53185850546,124.01509221374732,-1879.99,640773.87,-0.29%,-2.99%
TRX_USDT,2023-07-13 17:00:00+00:00,0.08046,781496.9339463038,2023-07-16 00:00:00+00:00,0.08068,781496.9339463038,62879.24330531961,125.93041593610741,46.00,640819.87,0.01%,0.07%
BNB_USDT,2023-07-13 18:00:00+00:00,253.2,248.313409877524,2023-07-16 00:00:00+00:00,250.9,248.313409877524,62872.95538098908,125.17478991925987,-696.30,640123.57,-0.11%,-1.11%
SHIB_USDT,2023-07-15 05:00:00+00:00,8.24e-06,7766519067.150648,2023-07-18 00:00:00+00:00,7.88e-06,7766519067.150648,63996.11711332134,125.19628736246847,-2921.14,637202.43,-0.46%,-4.56%
DOGE_USDT,2023-07-15 07:00:00+00:00,0.07316,874654.4218372062,2023-07-18 00:00:00+00:00,0.07006,874654.4218372062,63989.71750161001,125.26800629552469,-2836.70,634365.73,-0.45%,-4.43%
COMP_USDT,2023-07-15 08:00:00+00:00,75.05,721.7202073933349,2023-07-18 00:00:00+00:00,74.74,721.7202073933349,54165.10156486979,108.10646986543823,-331.84,634033.89,-0.05%,-0.61%
ARB_USDT,2023-07-17 04:00:00+00:00,1.34,49053.50233458387,2023-07-20 00:00:00+00:00,1.2767,49053.50233458387,65731.69312834239,128.35829955890563,-3233.44,630800.45,-0.51%,-4.92%
LUNC_USDT,2023-07-17 11:00:00+00:00,9.449e-05,695577520.9972438,2023-07-20 00:00:00+00:00,8.692e-05,695577520.9972438,65725.11995902956,126.18471808410999,-5391.71,625408.74,-0.86%,-8.20%
GALA_USDT,2023-07-18 00:00:00+00:00,0.02866,2272252.663007521,2023-07-21 00:00:00+00:00,0.02642,2272252.663007521,65122.76132179556,125.1556766784543,-5215.00,620193.74,-0.84%,-8.01%
GMT_USDT,2023-07-18 00:00:00+00:00,0.2907,223998.10473224425,2023-07-21 00:00:00+00:00,0.2292,223998.10473224425,65116.249045663404,116.45661465029377,-13892.34,606301.40,-2.29%,-21.33%
LINK_USDT,2023-07-20 07:00:00+00:00,7.431,8647.607044426113,2023-07-23 00:00:00+00:00,7.87,8647.607044426113,64260.36794713045,132.31703538676396,3663.98,609965.38,0.60%,5.70%
DYDX_USDT,2023-07-20 10:00:00+00:00,2.239,28697.606927349585,2023-07-23 00:00:00+00:00,2.128,28697.606927349585,64253.941910335714,125.32244945173562,-3310.76,606654.63,-0.55%,-5.15%
UNI_USDT,2023-07-21 12:00:00+00:00,6.318,9868.598646317125,2023-07-24 00:00:00+00:00,6.154,9868.598646317125,62349.80624743159,123.08116231686716,-1741.53,604913.09,-0.29%,-2.79%
DOGE_USDT,2023-07-21 13:00:00+00:00,0.07487,832690.9478670608,2023-07-24 00:00:00+00:00,0.07167,832690.9478670608,62343.571266806845,122.0225315004391,-2786.63,602126.46,-0.46%,-4.47%
MASK_USDT,2023-07-22 01:00:00+00:00,4.014,15529.979299870492,2023-07-25 00:00:00+00:00,3.497,15529.979299870492,62337.33690968016,116.64567452132727,-8145.64,593980.82,-1.37%,-13.07%
STMX_USDT,2023-07-23 00:00:00+00:00,0.008843,7054085.397585415,2023-07-26 00:00:00+00:00,0.006117,7054085.397585415,62379.277170847825,105.52911754787782,-19334.97,574645.85,-3.36%,-31.00%
RDNT_USDT,2023-07-23 12:00:00+00:00,0.324,192509.38038003317,2023-07-26 00:00:00+00:00,0.2934,192509.38038003317,62373.03924313075,118.85529144663246,-6009.64,568636.21,-1.06%,-9.64%
OP_USDT,2023-07-23 17:00:00+00:00,1.637,38098.229651317306,2023-07-26 00:00:00+00:00,1.457,38098.229651317306,62366.80193920643,117.87592254117575,-6975.56,561660.65,-1.24%,-11.18%
DOGE_USDT,2023-07-24 07:00:00+00:00,0.07667,807619.904868464,2023-07-27 00:00:00+00:00,0.07721,807619.904868464,61920.218106265136,124.27655096115924,311.84,561972.49,0.06%,0.50%
MKR_USDT,2023-07-27 01:00:00+00:00,1216.0,47.63961062835591,2023-07-30 00:00:00+00:00,1274.0,47.63961062835591,57929.766524080784,118.6226304646062,2644.47,564616.96,0.47%,4.56%
KNC_USDT,2023-07-28 13:00:00+00:00,0.77,75225.9396719849,2023-07-30 00:00:00+00:00,0.784,75225.9396719849,57923.97354742837,116.90111025026454,936.26,565553.22,0.17%,1.62%
SHIB_USDT,2023-07-29 20:00:00+00:00,8.46e-06,6846120703.318397,2023-07-30 00:00:00+00:00,8.52e-06,6846120703.318397,57918.18115007364,116.24712954234639,294.52,565847.75,0.05%,0.51%
UNI_USDT,2023-08-01 17:00:00+00:00,6.59,8849.361489902916,2023-08-02 00:00:00+00:00,6.672,8849.361489902916,58317.292218460214,117.36023207909247,608.29,566456.03,0.11%,1.04%
LINK_USDT,2023-09-19 04:00:00+00:00,6.858,8512.41192176575,2023-09-20 00:00:00+00:00,6.846,8512.41192176575,58378.12095946951,116.65409297587783,-218.80,566237.23,-0.04%,-0.37%
BAKE_USDT,2023-09-19 05:00:00+00:00,0.123,474571.4077022241,2023-09-20 00:00:00+00:00,0.1293,474571.4077022241,58372.283147373564,119.73436616327115,2870.07,569107.29,0.50%,4.92%
BLZ_USDT,2023-09-19 07:00:00+00:00,0.2,291832.22959529416,2023-09-20 00:00:00+00:00,0.2131,291832.22959529416,58366.44591905884,120.55589404581603,3702.45,572809.74,0.65%,6.34%
TRX_USDT,2023-09-19 09:00:00+00:00,0.08463,689597.179185477,2023-09-20 00:00:00+00:00,0.08472,689597.179185477,58360.609274466915,116.78328229506053,-54.72,572755.02,-0.01%,-0.09%
STORJ_USDT,2023-09-19 10:00:00+00:00,0.42,138939.93622271306,2023-09-20 00:00:00+00:00,0.4374,138939.93622271306,58354.77321353948,119.12710131735419,2298.43,575053.45,0.40%,3.94%
LOOM_USDT,2023-09-28 00:00:00+00:00,0.13979,423763.235301138,2023-10-01 00:00:00+00:00,0.13514,423763.235301138,59237.86266274608,116.50522628134189,-2087.00,572966.45,-0.36%,-3.52%
LUNA_USDT,2023-09-28 00:00:00+00:00,0.5714,103661.07608764405,2023-10-01 00:00:00+00:00,0.4815,103661.07608764405,59231.93887647981,109.1447470126804,-9428.28,563538.17,-1.67%,-15.92%
WLD_USDT,2023-09-28 06:00:00+00:00,1.84,32188.05200140878,2023-10-01 00:00:00+00:00,1.685,32188.05200140878,59226.01568259216,113.46288330496597,-5102.61,558435.56,-0.91%,-8.62%
BCH_USDT,2023-09-28 06:00:00+00:00,234.5,252.53771036683963,2023-10-01 00:00:00+00:00,237.8,252.53771036683963,59220.09308102389,119.27356060625837,714.10,559149.66,0.13%,1.21%
MKR_USDT,2023-09-28 07:00:00+00:00,1529.0,38.72738461197893,2023-10-01 00:00:00+00:00,1541.0,38.72738461197893,59214.17107171578,118.89307075877534,345.84,559495.50,0.06%,0.58%
LINK_USDT,2023-09-28 15:00:00+00:00,7.885,7508.972689233815,2023-10-01 00:00:00+00:00,8.244,7508.972689233815,59208.249654608626,121.1122205046522,2574.61,562070.10,0.46%,4.35%
TRX_USDT,2023-09-28 16:00:00+00:00,0.08614,687280.3439707821,2023-10-01 00:00:00+00:00,0.08868,687280.3439707821,59202.32882964317,120.15034973297213,1625.54,563695.65,0.29%,2.75%
XRP_USDT,2023-09-29 12:00:00+00:00,0.5373,110173.8481235068,2023-10-02 00:00:00+00:00,0.523,110173.8481235068,59196.40859676021,116.81733116535425,-1692.30,562003.34,-0.30%,-2.86%
RUNE_USDT,2023-09-29 13:00:00+00:00,1.957,30245.523227338024,2023-10-02 00:00:00+00:00,2.155,30245.523227338024,59190.48895590052,124.36959151081396,5864.24,567867.59,1.03%,9.91%
LEVER_USDT,2023-10-01 01:00:00+00:00,0.002502,23217523.42748737,2023-10-04 00:00:00+00:00,0.00217,23217523.42748737,58090.243615573396,108.47226945322097,-7816.69,560050.90,-1.40%,-13.46%
ARB_USDT,2023-10-01 04:00:00+00:00,0.923,62930.04831117207,2023-10-04 00:00:00+00:00,0.871,62930.04831117207,58084.43459121182,112.8965066702427,-3385.26,556665.64,-0.61%,-5.83%
SOL_USDT,2023-10-01 09:00:00+00:00,21.81,2662.935632634237,2023-10-04 00:00:00+00:00,23.11,2662.935632634237,58078.62614775271,119.61906861792994,3342.20,560007.83,0.60%,5.75%
ADA_USDT,2023-10-01 10:00:00+00:00,0.2612,222330.8510150763,2023-10-04 00:00:00+00:00,0.2552,222330.8510150763,58072.818285137924,114.81165146418539,-1448.80,558559.04,-0.26%,-2.49%
MATIC_USDT,2023-10-01 22:00:00+00:00,0.5708,101708.82652729304,2023-10-04 00:00:00+00:00,0.5532,101708.82652729304,58055.398181778866,114.32072101667738,-1904.40,556654.64,-0.34%,-3.28%
LTC_USDT,2023-10-01 22:00:00+00:00,68.65,845.7567997408462,2023-10-04 00:00:00+00:00,63.86,845.7567997408462,58061.204302209095,112.07123353365954,-4163.25,552491.40,-0.75%,-7.17%
ETH_USDT,2023-10-01 22:00:00+00:00,1734.55,33.47670058707412,2023-10-04 00:00:00+00:00,1638.45,33.47670058707412,58067.01100330942,112.916911080201,-3330.03,549161.37,-0.61%,-5.73%
TRX_USDT,2023-10-02 03:00:00+00:00,0.09028,647747.2906129045,2023-10-05 00:00:00+00:00,0.08878,647747.2906129045,58478.62539653302,115.98562985714668,-1087.61,548073.76,-0.20%,-1.86%
OP_USDT,2023-10-02 05:00:00+00:00,1.427,40976.01789347817,2023-10-05 00:00:00+00:00,1.339,40976.01789347817,58472.77753399335,113.33966549336063,-3719.23,544354.53,-0.68%,-6.36%
PEPE_USDT,2023-10-02 06:00:00+00:00,8.4e-07,52189460995.56441,2023-10-05 00:00:00+00:00,7.3e-07,52189460995.56441,43839.147236274104,81.93745376303296,-5822.78,538531.75,-1.08%,-13.28%
MATIC_USDT,2023-10-04 07:00:00+00:00,0.5733,98780.93957589476,2023-10-07 00:00:00+00:00,0.5712,98780.93957589476,56631.112658860475,113.05478534461157,-320.49,538211.26,-0.06%,-0.57%
AVAX_USDT,2023-10-04 19:00:00+00:00,10.01,5656.888066692766,2023-10-07 00:00:00+00:00,10.78,5656.888066692766,56625.44954759459,117.60670290654261,4238.20,542449.46,0.78%,7.48%
LOOM_USDT,2023-10-05 19:00:00+00:00,0.16568,334259.2898073813,2023-10-08 00:00:00+00:00,0.17679,334259.2898073813,55380.07913528693,114.47377898033386,3599.15,546048.60,0.66%,6.50%
BAKE_USDT,2023-10-06 18:00:00+00:00,0.1422,389413.08809685934,2023-10-09 00:00:00+00:00,0.1575,389413.08809685934,55374.5411273734,116.70710250262874,5841.31,551889.92,1.06%,10.55%
AVAX_USDT,2023-10-07 01:00:00+00:00,10.79,5168.869283084393,2023-10-10 00:00:00+00:00,9.56,5168.869283084393,55772.099564480595,105.18648991076739,-6462.90,545427.02,-1.18%,-11.59%
TWT_USDT,2023-10-07 18:00:00+00:00,0.9992,55811.17129155739,2023-10-10 00:00:00+00:00,0.9744,55811.17129155739,55766.52235452414,110.14892766101767,-1494.27,543932.75,-0.27%,-2.68%
BNT_USDT,2023-10-09 00:00:00+00:00,0.6785,83582.01262374895,2023-10-12 00:00:00+00:00,0.5491,83582.01262374895,56710.39556521366,102.60527869691421,-10918.12,533014.64,-2.05%,-19.25%
STORJ_USDT,2023-10-09 00:00:00+00:00,0.501,113205.72289806556,2023-10-12 00:00:00+00:00,0.4104,113205.72289806556,56716.067171930845,103.17569584929694,-10359.61,522655.02,-1.98%,-18.27%
LOOM_USDT,2023-10-09 21:00:00+00:00,0.20178,281022.52218087594,2023-10-12 00:00:00+00:00,0.20729,281022.52218087594,56704.72452565714,114.95788314853093,1433.48,524088.50,0.27%,2.53%
LQTY_USDT,2023-10-10 14:00:00+00:00,1.491,37501.33584642311,2023-10-13 00:00:00+00:00,1.46,37501.33584642311,55914.491747016866,110.66644208279459,-1273.21,522815.29,-0.24%,-2.28%
LOOM_USDT,2023-10-12 01:00:00+00:00,0.21375,252357.83788403668,2023-10-15 00:00:00+00:00,0.3503,252357.83788403668,53941.48784771284,142.3424384584909,34317.12,557132.41,6.16%,63.62%
BOND_USDT,2023-10-14 06:00:00+00:00,3.617,14878.176489568865,2023-10-17 00:00:00+00:00,4.026,14878.176489568865,53814.36436277058,113.71390290977482,5971.46,563103.87,1.06%,11.10%
TRB_USDT,2023-10-15 01:00:00+00:00,59.39,963.7083761949674,2023-10-18 00:00:00+00:00,56.27,963.7083761949674,57234.64046221911,111.46251079070993,-3118.23,559985.64,-0.56%,-5.45%
LOOM_USDT,2023-10-15 01:00:00+00:00,0.35414,161648.18746139872,2023-10-18 00:00:00+00:00,0.20537,161648.18746139872,57246.08910757974,90.4437773665272,-24138.84,535846.79,-4.50%,-42.17%
T_USDT,2023-10-15 01:00:00+00:00,0.02426,2359454.4311075425,2023-10-18 00:00:00+00:00,0.0244,2359454.4311075425,57240.36449866898,114.81105261769302,215.51,536062.31,0.04%,0.38%
LQTY_USDT,2023-10-15 02:00:00+00:00,1.598,35812.83917282408,2023-10-18 00:00:00+00:00,1.567,35812.83917282408,57228.916998172885,113.34763598198822,-1223.55,534838.76,-0.23%,-2.14%
OOKI_USDT,2023-10-15 06:00:00+00:00,0.00296,19332160.17110577,2023-10-18 00:00:00+00:00,0.001942,19332160.17110577,57223.19410647307,94.76624915876047,-19774.91,515063.86,-3.84%,-34.56%
STPT_USDT,2023-10-15 13:00:00+00:00,0.07156,799573.3899813084,2023-10-18 00:00:00+00:00,0.07439,799573.3899813084,57217.47178706242,116.69773626777194,2146.09,517209.95,0.41%,3.75%
HOT_USDT,2023-10-16 00:00:00+00:00,0.001224,46741625.84957821,2023-10-19 00:00:00+00:00,0.00131,46741625.84957821,57211.75003988373,118.44327990283118,3901.34,521111.29,0.75%,6.82%
STRAX_USDT,2023-10-16 04:00:00+00:00,1.19,48072.29316376448,2023-10-19 00:00:00+00:00,0.761,48072.29316376448,57206.02886487973,93.7890439625045,-20716.80,500394.48,-4.14%,-36.21%
BAND_USDT,2023-10-16 09:00:00+00:00,1.442,31174.074405744817,2023-10-19 00:00:00+00:00,1.434,31174.074405744817,44953.01529308403,89.65663799092005,-339.05,500055.44,-0.07%,-0.75%
VIB_USDT,2023-10-18 05:00:00+00:00,0.09952,534988.5720812221,2023-10-21 00:00:00+00:00,0.05869,534988.5720812221,53242.06269352322,84.64054198897014,-21928.22,478127.21,-4.59%,-41.19%
SOL_USDT,2023-10-19 15:00:00+00:00,24.77,2080.3072857156862,2023-10-22 00:00:00+00:00,29.32,2080.3072857156862,51529.21146717755,112.52382108436147,9352.87,487480.09,1.92%,18.15%
TRX_USDT,2023-10-20 08:00:00+00:00,0.09148,563227.5748363666,2023-10-23 00:00:00+00:00,0.09026,563227.5748363666,51524.05854603082,102.36097945076128,-789.50,486690.59,-0.16%,-1.53%
RNDR_USDT,2023-10-20 08:00:00+00:00,1.971,26138.46075097728,2023-10-23 00:00:00+00:00,1.971,26138.46075097728,51518.90614017622,103.03781228035245,-103.04,486587.55,-0.02%,-0.20%
ARDR_USDT,2023-10-21 03:00:00+00:00,0.1348,365921.7808740729,2023-10-24 00:00:00+00:00,0.084,365921.7808740729,49326.25606182503,80.06368565524716,-18668.89,467918.66,-3.99%,-37.85%
LINK_USDT,2023-10-21 13:00:00+00:00,8.397,5873.683867597815,2023-10-24 00:00:00+00:00,10.59,5873.683867597815,49321.32343621885,111.5236355940797,12769.47,480688.12,2.66%,25.89%
BLZ_USDT,2023-10-21 18:00:00+00:00,0.196,251614.2413463022,2023-10-24 00:00:00+00:00,0.2454,251614.2413463022,49316.391303875236,111.06252613025781,12318.68,493006.81,2.50%,24.98%
AAVE_USDT,2023-10-22 04:00:00+00:00,73.33,685.2843313621133,2023-10-25 00:00:00+00:00,85.3,685.2843313621133,50251.90001878377,108.70665348397203,8094.15,501100.95,1.62%,16.11%
APT_USDT,2023-10-22 05:00:00+00:00,5.8099,8648.492199311846,2023-10-25 00:00:00+00:00,6.4364,8648.492199311846,50246.874828781896,105.91203002043267,5312.37,506413.32,1.05%,10.57%
FLOKI_USDT,2023-10-22 07:00:00+00:00,2.665e-05,1885247660.086267,2023-10-25 00:00:00+00:00,2.589e-05,1885247660.086267,50241.850141299015,99.05091206093246,-1531.84,504881.48,-0.30%,-3.05%
INJ_USDT,2023-10-22 21:00:00+00:00,9.059,5545.515614999988,2023-10-25 00:00:00+00:00,11.627,5545.515614999988,50236.82595628489,114.71453601188975,14126.17,519007.65,2.72%,28.12%
MATIC_USDT,2023-10-23 00:00:00+00:00,0.6172,81258.67292102192,2023-10-26 00:00:00+00:00,0.6348,81258.67292102192,50152.85292685473,101.73585849711944,1328.42,520336.07,0.26%,2.65%
SOL_USDT,2023-10-23 03:00:00+00:00,30.66,1202.359765604018,2023-10-26 00:00:00+00:00,32.42,1202.359765604018,36864.3504134192,75.84485401429838,2040.31,522376.38,0.39%,5.53%
BNB_USDT,2023-10-23 03:00:00+00:00,222.2,225.6652693870292,2023-10-26 00:00:00+00:00,223.2,225.6652693870292,50142.82285779789,100.5113109849828,125.15,522501.53,0.02%,0.25%
BCH_USDT,2023-10-24 00:00:00+00:00,263.3,192.8764609466814,2023-10-27 00:00:00+00:00,245.1,192.8764609466814,50784.372167261216,98.05839274529282,-3608.41,518893.12,-0.70%,-7.11%
DOGE_USDT,2023-10-24 00:00:00+00:00,0.06759,620945.0479998363,2023-10-27 00:00:00+00:00,0.07172,620945.0479998363,41969.67579430893,86.50385463685028,2478.00,521371.12,0.48%,5.90%
LINK_USDT,2023-10-25 01:00:00+00:00,11.521,4634.968842172906,2023-10-28 00:00:00+00:00,11.112,4634.968842172906,53399.47603067406,104.90324980489939,-2000.61,519370.51,-0.39%,-3.75%
POLYX_USDT,2023-10-25 03:00:00+00:00,0.3017,176959.88289513646,2023-10-28 00:00:00+00:00,0.2293,176959.88289513646,53388.796669462674,93.96569781731748,-12905.86,506464.65,-2.55%,-24.17%
TRB_USDT,2023-10-25 03:00:00+00:00,100.64,530.545867280117,2023-10-28 00:00:00+00:00,104.45,530.545867280117,53394.136083070975,108.8096519204792,1912.57,508377.22,0.38%,3.58%
RUNE_USDT,2023-10-25 06:00:00+00:00,2.277,23444.645493981432,2023-10-28 00:00:00+00:00,2.415,23444.645493981432,53383.45778979572,110.00227665776089,3125.36,511502.58,0.61%,5.85%
CYBER_USDT,2023-10-26 00:00:00+00:00,6.326,8505.423382819285,2023-10-29 00:00:00+00:00,6.052,8505.423382819285,53805.30831971479,105.28013063253711,-2435.77,509066.82,-0.48%,-4.53%
CFX_USDT,2023-10-26 00:00:00+00:00,0.1684,319540.9108589884,2023-10-29 00:00:00+00:00,0.157,319540.9108589884,53810.68938865365,103.97861239351482,-3746.74,505320.07,-0.74%,-6.96%
PEPE_USDT,2023-10-26 00:00:00+00:00,1.22e-06,44111533603.076416,2023-10-29 00:00:00+00:00,1.15e-06,44111533603.076416,53816.07099575322,104.5443346392911,-3192.35,502127.72,-0.64%,-5.93%
FLOKI_USDT,2023-10-27 00:00:00+00:00,4.12e-05,1305070162.9923837,2023-10-30 00:00:00+00:00,3.532e-05,1305070162.9923837,53768.89071528621,99.86396887217721,-7773.68,494354.04,-1.57%,-14.46%
INJ_USDT,2023-10-27 11:00:00+00:00,12.834,4189.147095700069,2023-10-30 00:00:00+00:00,14.086,4189.147095700069,53763.51382621469,112.77183981624586,5132.04,499486.08,1.03%,9.55%
FET_USDT,2023-10-27 13:00:00+00:00,0.3205,119562.96124078648,2023-10-30 00:00:00+00:00,0.3715,119562.96124078648,38319.929077672066,82.73756917862052,6014.97,505501.06,1.19%,15.70%
RUNE_USDT,2023-10-28 01:00:00+00:00,2.431,21714.21820878932,2023-10-31 00:00:00+00:00,2.76,21714.21820878932,52787.26446556684,112.71850672182536,7031.26,512532.32,1.37%,13.32%
TRX_USDT,2023-10-28 05:00:00+00:00,0.09393,561928.9443108728,2023-10-31 00:00:00+00:00,0.09576,561928.9443108728,52781.98573912028,106.59230144632946,921.74,513454.05,0.18%,1.75%
WLD_USDT,2023-10-28 08:00:00+00:00,1.917,27530.88551932518,2023-10-31 00:00:00+00:00,1.915,27530.88551932518,52776.70754054637,105.49835331005409,-160.56,513293.49,-0.03%,-0.30%
RNDR_USDT,2023-10-29 03:00:00+00:00,2.434,21302.418568038684,2023-11-01 00:00:00+00:00,2.397,21302.418568038684,51850.08679460616,102.91198410219488,-891.10,512402.39,-0.17%,-1.72%
GALA_USDT,2023-10-29 17:00:00+00:00,0.02015,2572947.979450457,2023-11-01 00:00:00+00:00,0.01909,2572947.979450457,51844.901785926704,100.96247871363593,-2828.29,509574.10,-0.56%,-5.46%
POLYX_USDT,2023-10-30 00:00:00+00:00,0.2971,176491.11198005648,2023-11-02 00:00:00+00:00,0.2296,176491.11198005648,52435.509369274776,92.95786867989574,-12006.11,497568.00,-2.41%,-22.90%
DYDX_USDT,2023-10-30 01:00:00+00:00,2.508,20905.20965643455,2023-11-02 00:00:00+00:00,2.386,20905.20965643455,52430.265818337844,102.31009605859069,-2652.75,494915.25,-0.54%,-5.06%
ARK_USDT,2023-10-30 02:00:00+00:00,0.7462,70255.99409240956,2023-11-02 00:00:00+00:00,1.0166,70255.99409240956,52425.02279175601,123.84726638609956,18873.37,513788.62,3.67%,36.00%
INJ_USDT,2023-10-30 04:00:00+00:00,13.731,3817.622918176159,2023-11-02 00:00:00+00:00,15.166,3817.622918176159,52419.78028947684,110.31784946653647,5367.97,519156.59,1.03%,10.24%
SOL_USDT,2023-10-31 00:00:00+00:00,35.87,1483.4016333941677,2023-11-03 00:00:00+00:00,39.11,1483.4016333941677,53209.61658984879,111.2254544718947,4695.00,523851.59,0.90%,8.82%
APT_USDT,2023-10-31 00:00:00+00:00,7.4404,7150.7305559096,2023-11-03 00:00:00+00:00,6.5266,7150.7305559096,53204.29562818979,99.8742536743894,-6634.21,517217.38,-1.28%,-12.47%
BLZ_USDT,2023-10-31 02:00:00+00:00,0.2909,182877.1921575352,2023-11-03 00:00:00+00:00,0.2777,182877.1921575352,53198.97519862699,103.98397146077451,-2517.96,514699.42,-0.49%,-4.73%
RUNE_USDT,2023-10-31 04:00:00+00:00,2.801,14195.73638773452,2023-11-03 00:00:00+00:00,2.787,14195.73638773452,39762.257622044395,79.32577493465442,-278.07,514421.35,-0.05%,-0.70%
CFX_USDT,2023-11-01 00:00:00+00:00,0.1707,287167.19338529964,2023-11-04 00:00:00+00:00,0.1523,287167.19338529964,49019.43991087065,92.75500346344705,-5376.63,509044.72,-1.06%,-10.97%
ARB_USDT,2023-11-02 00:00:00+00:00,1.0277,52350.59261660558,2023-11-05 00:00:00+00:00,1.0836,52350.59261660558,53800.70403208556,110.52780619143937,2815.87,511860.59,0.55%,5.23%
